,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,Breadth-first.1,BFS.1,is.1,equivalent.1,which.1,type.1,traversal.1,in.1,trees.1,question,code,choices
0,11,8,65188464311,1387328643,1,1,"(0.40202876925468445, 0.17544887959957123)","(0.3686959445476532, 0.19753272831439972)",1,1,2.757080078125,2.4864959716796875,"(-54.694061279296875, -26.17438316345215, 657.7922973632812)","(10.013992309570312, -25.825969696044922, 662.0623779296875)","(-33.67988967895508, 168.54969787597656, 50.7053108215332)","(-45.230926513671875, 164.5045623779297, 49.2330207824707)",POINT (0.3853623569011688 0.1864908039569855),,,,,,,,,,,1,,
0,11,8,65188480978,1387345310,1,1,"(0.4129537045955658, 0.18353523313999176)","(0.3639110326766968, 0.20686040818691254)",1,1,2.7659912109375,2.4964752197265625,"(-54.69938278198242, -26.17906951904297, 657.80322265625)","(10.012933731079102, -25.827030181884766, 662.1229248046875)","(-29.893997192382812, 167.06851196289062, 50.166194915771484)","(-46.88909149169922, 162.79600524902344, 48.61112594604492)",POINT (0.3884323686361313 0.1951978206634522),,,,,,,,1,,,,,
0,11,8,65188497644,1387361975,1,1,"(0.4027700424194336, 0.17639926075935364)","(0.36989614367485046, 0.1918545812368393)",1,1,2.7595672607421875,2.481552124023437,"(-54.70591735839844, -26.178508758544922, 657.7660522460938)","(9.996597290039062, -25.826374053955078, 662.220458984375)","(-33.42300033569336, 168.3756103515625, 50.64191436767578)","(-44.81502151489258, 165.5446319580078, 49.61155319213867)",POINT (0.386333093047142 0.1841269209980965),,,,,,,,,,,1,,
0,11,8,65188514312,1387378643,1,1,"(0.40371957421302795, 0.17797429859638214)","(0.3695867359638214, 0.19125710427761078)",1,1,2.76104736328125,2.49615478515625,"(-54.70845031738281, -26.182037353515625, 657.862548828125)","(9.999017715454102, -25.824005126953125, 662.2566528320312)","(-33.09395980834961, 168.0871124267578, 50.53689193725586)","(-44.9222412109375, 165.65408325195312, 49.651363372802734)",POINT (0.3866531550884247 0.1846157014369965),,,,,,,,,,,1,,
0,11,8,65188530980,1387395310,1,1,"(0.4055574834346771, 0.18657980859279633)","(0.36521822214126587, 0.19148468971252441)",1,1,2.757781982421875,2.48675537109375,"(-54.7093505859375, -26.167552947998047, 657.8865966796875)","(10.003713607788086, -25.815990447998047, 662.3047485351562)","(-32.4570426940918, 166.5108184814453, 49.96321105957031)","(-46.43608856201172, 165.61239624023438, 49.63618087768555)",POINT (0.3853878527879715 0.1890322491526604),,,,,,,,,,,,,
0,11,8,65188547647,1387411977,1,1,"(0.3748281002044678, 0.09385755658149719)","(0.3662434220314026, 0.14816175401210785)",1,1,2.706161499023437,2.52911376953125,"(-54.78752899169922, -26.142480850219727, 658.3948364257812)","(9.917415618896484, -25.78622817993164, 662.3798217773438)","(-43.10591125488281, 183.494873046875, 56.14490509033203)","(-46.08083724975586, 173.5479278564453, 52.524478912353516)",POINT (0.3705357611179352 0.1210096552968025),,,,,,,,,,,,,
0,11,8,65188564316,1387428645,1,1,"(0.37712129950523376, 0.13127079606056213)","(0.34611058235168457, 0.1614779680967331)",1,1,2.77606201171875,2.522811889648437,"(-54.826595306396484, -26.090866088867188, 658.4970703125)","(9.837431907653809, -25.711040496826172, 662.092529296875)","(-42.31122970581055, 176.64186096191406, 53.65059280395508)","(-53.057586669921875, 171.10874938964844, 51.636722564697266)",POINT (0.3616159409284592 0.1463743820786476),,,,,,,,,,,1,,
0,11,8,65188580984,1387445313,1,1,"(0.35621675848960876, 0.09247731417417526)","(0.3307941257953644, 0.15648113191127777)",1,1,2.7523345947265625,2.511505126953125,"(-54.84491729736328, -26.10915756225586, 658.2637329101562)","(9.794687271118164, -25.736907958984375, 662.141845703125)","(-49.55542755126953, 183.74769592285156, 56.236907958984375)","(-58.36529541015625, 172.0240478515625, 51.9698371887207)",POINT (0.3435054421424866 0.1244792230427265),,,,,,,,,,,,,
0,11,8,65188597651,1387461979,1,1,"(0.3539164960384369, 0.09378116577863693)","(0.3330565392971039, 0.1649087816476822)",1,1,2.731536865234375,2.5406646728515625,"(-54.84601593017578, -26.098512649536133, 658.2997436523438)","(9.808334350585938, -25.713220596313477, 662.1536865234375)","(-50.3525505065918, 183.5088653564453, 56.150001525878906)","(-57.58129119873047, 170.4803466796875, 51.407989501953125)",POINT (0.3434865176677704 0.1293449737131596),,,,,,,,,,,,,
0,11,8,65188614318,1387478646,1,1,"(0.3576119542121887, 0.10537078976631165)","(0.3302532136440277, 0.1489132195711136)",1,1,2.7594757080078125,2.54022216796875,"(-54.84121322631836, -26.112680435180664, 658.2643432617188)","(9.816949844360352, -25.735971450805664, 662.1288452148438)","(-49.071937561035156, 181.385986328125, 55.37733840942383)","(-58.55274200439453, 173.41024780273438, 52.474464416503906)",POINT (0.3439325839281082 0.1271420046687126),,,,,,,,,,,,,
0,11,8,65188630986,1387495313,1,1,"(0.3559705317020416, 0.07604636251926422)","(0.33386310935020447, 0.15476198494434357)",1,1,2.7193145751953125,2.5442352294921875,"(-54.84253692626953, -26.111146926879883, 658.34912109375)","(9.8333101272583, -25.73236846923828, 662.0682983398438)","(-49.64075469970703, 186.7573699951172, 57.332366943359375)","(-57.301780700683594, 172.3389434814453, 52.0844612121582)",POINT (0.344916820526123 0.1154041737318039),,,,,,,,,,,,,
0,11,8,65188647652,1387511979,1,1,"(0.35524982213974, 0.06657317280769348)","(0.33360767364501953, 0.14673887193202972)",1,1,2.67138671875,2.52484130859375,"(-54.844566345214844, -26.11374282836914, 658.3370361328125)","(9.832521438598633, -25.73738670349121, 662.0924682617188)","(-49.890499114990234, 188.4925994873047, 57.96392059326172)","(-57.39030075073242, 173.8085174560547, 52.61940002441406)",POINT (0.3444287478923798 0.1066560223698616),,,,,,,,,,,,,
0,11,8,65188664320,1387528646,1,1,"(0.35838332772254944, 0.08028732985258102)","(0.33206111192703247, 0.14638489484786987)",1,1,2.7021942138671875,2.517425537109375,"(-54.843170166015625, -26.110271453857422, 658.3731079101562)","(9.843127250671387, -25.73295783996582, 662.080078125)","(-48.80464172363281, 185.98056030273438, 57.049617767333984)","(-57.926246643066406, 173.8733673095703, 52.64297103881836)",POINT (0.345222219824791 0.1133361123502254),,,,,,,,,,,,,
0,11,8,65188680987,1387545313,1,1,"(0.35446035861968994, 0.0820491686463356)","(0.33187371492385864, 0.14264103770256042)",1,1,2.71270751953125,2.522064208984375,"(-54.83995056152344, -26.104944229125977, 658.349365234375)","(9.845833778381348, -25.732295989990234, 662.043701171875)","(-50.164085388183594, 185.65785217285156, 56.93211364746094)","(-57.991180419921875, 174.5591583251953, 52.89255905151367)",POINT (0.3431670367717743 0.112345103174448),,,,,,,,,,,,,
0,11,8,65188697659,1387561984,1,1,"(0.3564693331718445, 0.08675073087215424)","(0.3265445828437805, 0.15858328342437744)",1,1,2.7020721435546875,2.525665283203125,"(-54.8335075378418, -26.085187911987305, 658.3016967773438)","(9.845396995544434, -25.71323013305664, 662.01953125)","(-49.467891693115234, 184.796630859375, 56.61874008178711)","(-59.83791732788086, 171.63897705078125, 51.82970428466797)",POINT (0.3415069580078125 0.1226670071482658),,,,,,,,,,,,,
0,11,8,65188714326,1387578651,1,1,"(0.3162350654602051, 0.08757515251636505)","(0.3022176921367645, 0.14280998706817627)",1,1,2.744140625,2.513336181640625,"(-54.85987091064453, -26.061386108398438, 658.0660400390625)","(9.767520904541016, -25.682992935180664, 662.0457763671875)","(-63.410545349121094, 184.6456298828125, 56.56376266479492)","(-68.26807403564453, 174.5281982421875, 52.881309509277344)",POINT (0.3092263787984848 0.1151925697922707),,,,,,,,,,,,,
0,11,8,65188730994,1387595318,1,1,"(0.32738828659057617, 0.084260955452919)","(0.306445837020874, 0.16287299990653992)",1,1,2.71746826171875,2.539581298828125,"(-54.88747024536133, -26.05801010131836, 658.0494995117188)","(9.730714797973633, -25.672523498535156, 662.1196899414062)","(-59.5455436706543, 185.25270080566406, 56.78468704223633)","(-66.80287170410156, 170.85324096679688, 51.5437126159668)",POINT (0.3169170618057251 0.1235669776797295),,,,,,,,,,,,,
0,11,8,65188747660,1387611984,1,1,"(0.31782984733581543, 0.08241210877895355)","(0.303493469953537, 0.16292864084243774)",1,1,2.73114013671875,2.54144287109375,"(-54.87549591064453, -26.04791831970215, 658.039306640625)","(9.742981910705566, -25.663867950439453, 661.998046875)","(-62.85789108276367, 185.59136962890625, 56.9079475402832)","(-67.82596588134766, 170.84304809570312, 51.540000915527344)",POINT (0.3106616586446762 0.1226703748106956),,,,,,,,,,,,,
0,11,8,65188764328,1387628651,1,1,"(0.32628002762794495, 0.08817840367555618)","(0.30029693245887756, 0.16684438288211823)",1,1,2.7030487060546875,2.5203399658203125,"(-54.87690734863281, -26.041187286376953, 658.0026245117188)","(9.74717903137207, -25.659759521484375, 661.98583984375)","(-59.929595947265625, 184.53514099121094, 56.523529052734375)","(-68.93368530273438, 170.12579345703125, 51.27894973754883)",POINT (0.3132884800434112 0.1275113932788372),,,,,,,,,,,,,
0,11,8,65188780995,1387645318,1,1,"(0.3127421736717224, 0.08470041304826736)","(0.3028288781642914, 0.16028058528900146)",1,1,2.6573638916015625,2.540863037109375,"(-54.866615295410156, -26.050790786743164, 657.9923095703125)","(9.758646011352539, -25.66436004638672, 661.9487915039062)","(-64.62095642089844, 185.17221069335938, 56.75537109375)","(-68.0562744140625, 171.32809448242188, 51.71654510498047)",POINT (0.3077855259180069 0.1224904991686344),,,,,,,,,,,,,
0,11,8,65188797663,1387661985,1,1,"(0.3156948685646057, 0.07414989918470383)","(0.298703670501709, 0.16608066856861115)",1,1,2.6966552734375,2.539901733398437,"(-54.86676788330078, -26.040733337402344, 657.9556884765625)","(9.756729125976562, -25.655603408813477, 661.9005126953125)","(-63.597747802734375, 187.10475158691406, 57.45880126953125)","(-69.4858169555664, 170.26568603515625, 51.32987976074219)",POINT (0.3071992695331574 0.1201152838766575),,,,,,,,,,,,,
0,11,8,65188814329,1387678651,1,1,"(0.3130808174610138, 0.08009690791368484)","(0.3010340929031372, 0.16374748945236206)",1,1,2.7002410888671875,2.5245819091796875,"(-54.87108612060547, -26.059677124023438, 657.9308471679688)","(9.751745223999023, -25.67190170288086, 661.9009399414062)","(-64.50360107421875, 186.01544189453125, 57.062286376953125)","(-68.67823791503906, 170.6930389404297, 51.485443115234375)",POINT (0.3070574551820755 0.1219221986830234),,,,,,,,,,,,,
0,11,8,65188831002,1387695323,1,1,"(0.3215368986129761, 0.06444045901298523)","(0.2994825541973114, 0.16906102001667023)",1,1,2.6743316650390625,2.5435943603515625,"(-54.86660385131836, -26.06264305114746, 657.8593139648438)","(9.75282096862793, -25.67700958251953, 661.90087890625)","(-61.573265075683594, 188.8832550048828, 58.106082916259766)","(-69.21589660644531, 169.71975708007812, 51.13115310668945)",POINT (0.3105097264051437 0.1167507395148277),,,,,,,,,,,,,
0,11,8,65188847670,1387711991,1,1,"(0.3197687566280365, 0.077407605946064)","(0.3048509955406189, 0.15469947457313538)",1,1,2.6959991455078125,2.524932861328125,"(-54.87225341796875, -26.080020904541016, 657.834228515625)","(9.745818138122559, -25.6997127532959, 662.0223388671875)","(-62.18598556518555, 186.50802612304688, 57.24159622192383)","(-67.35554504394531, 172.35040283203125, 52.0886344909668)",POINT (0.3123098760843277 0.1160535402595997),,,,,,,,,,,,,
0,11,8,65188864337,1387728657,1,1,"(0.3147980570793152, 0.0883416160941124)","(0.3060957193374634, 0.14890781044960022)",1,1,2.70013427734375,2.522308349609375,"(-54.87517547607422, -26.093936920166016, 657.8098754882812)","(9.737908363342285, -25.71892547607422, 662.0950927734375)","(-63.908512115478516, 184.5052490234375, 56.51262664794922)","(-66.9241943359375, 173.41123962402344, 52.47478485107422)",POINT (0.3104468882083893 0.1186247132718563),,,,,,,,,,,,,
0,11,8,65188881004,1387745324,1,1,"(0.31492704153060913, 0.054656706750392914)","(0.30359840393066406, 0.14184819161891937)",1,1,2.65582275390625,2.528839111328125,"(-54.883155822753906, -26.11282730102539, 657.8206787109375)","(9.724470138549805, -25.747962951660156, 662.1432495117188)","(-63.863826751708984, 190.6753692626953, 58.75835037231445)","(-67.78961944580078, 174.70437622070312, 52.945411682128906)",POINT (0.3092627227306366 0.0982524491846561),,,,,,,,,,,,,
0,11,8,65188897671,1387761990,1,1,"(0.31725746393203735, 0.07505868375301361)","(0.3055979013442993, 0.15329790115356445)",1,1,2.6974029541015625,2.5413360595703125,"(-54.882835388183594, -26.122684478759766, 657.7720947265625)","(9.71479606628418, -25.76445960998535, 662.1314697265625)","(-63.05624771118164, 186.9383087158203, 57.398223876953125)","(-67.0967025756836, 172.60711669921875, 52.18207931518555)",POINT (0.3114276826381683 0.114178292453289),,,,,,,,,,,,,
0,11,8,65188914338,1387778657,1,1,"(0.31802260875701904, 0.07673271000385284)","(0.30603331327438354, 0.151077538728714)",1,1,2.697967529296875,2.532699584960937,"(-54.887855529785156, -26.13506317138672, 657.7713623046875)","(9.708126068115234, -25.779218673706055, 662.0709838867188)","(-62.791099548339844, 186.63165283203125, 57.28661346435547)","(-66.94581604003906, 173.01380920410156, 52.330101013183594)",POINT (0.3120279610157013 0.1139051243662834),,,,,,,,,,,,,
0,11,8,65188931005,1387795323,1,1,"(0.31334102153778076, 0.0633392184972763)","(0.3067895472049713, 0.15298224985599518)",1,1,2.682037353515625,2.55303955078125,"(-54.88968276977539, -26.142929077148438, 657.7953491210938)","(9.703859329223633, -25.791954040527344, 662.0833740234375)","(-64.41343688964844, 189.0849609375, 58.179534912109375)","(-66.68376922607422, 172.66493225097656, 52.20313262939453)",POINT (0.310065284371376 0.1081607341766357),,,,,,,,,,,,,
0,11,8,65188947672,1387811990,1,1,"(0.32190245389938354, 0.08089283853769302)","(0.30757492780685425, 0.15876659750938416)",1,1,2.707763671875,2.544219970703125,"(-54.890647888183594, -26.14423370361328, 657.8306274414062)","(9.697732925415039, -25.796812057495117, 662.1072998046875)","(-61.44657516479492, 185.86964416503906, 57.009220123291016)","(-66.41161346435547, 171.60540771484375, 51.817508697509766)",POINT (0.3147386908531189 0.1198297180235386),,,,,,,,,,,,,
0,11,8,65188964344,1387828661,1,1,"(0.3187595307826996, 0.10169561952352524)","(0.3112271726131439, 0.14247797429561615)",1,1,2.74859619140625,2.54632568359375,"(-54.89588165283203, -26.14599609375, 657.8790283203125)","(9.690254211425781, -25.799793243408203, 662.1680908203125)","(-62.53572082519531, 182.05918884277344, 55.6223258972168)","(-65.14595794677734, 174.58900451660156, 52.903438568115234)",POINT (0.3149933516979218 0.1220867969095707),,,,,,,,,,,,,
0,11,8,65188981010,1387845327,1,1,"(0.34398508071899414, 0.07725370675325394)","(0.3241414725780487, 0.14817486703395844)",1,1,2.69793701171875,2.5216827392578125,"(-54.840492248535156, -26.1492977142334, 658.2763671875)","(9.83454418182373, -25.798789978027344, 661.9343872070312)","(-53.794158935546875, 186.53623962402344, 57.2518424987793)","(-60.67068099975586, 173.54550170898438, 52.52362823486328)",POINT (0.3340632766485214 0.1127142868936062),,,,,,,,,,,,,
0,11,8,65188997678,1387861994,1,1,"(0.3776716887950897, 0.11187378317117691)","(0.3647274374961853, 0.14185507595539093)",1,1,2.76947021484375,2.542724609375,"(-54.6574821472168, -26.12949562072754, 657.7982177734375)","(9.905747413635254, -25.8009090423584, 662.2105102539062)","(-42.12049865722656, 180.19480895996094, 54.943782806396484)","(-46.60616683959961, 174.703125, 52.944942474365234)",POINT (0.3711995631456375 0.1268644295632839),,,,,,,,,,,,,
0,11,8,65189014345,1387878661,1,1,"(0.37606123089790344, 0.07165107131004333)","(0.35971131920814514, 0.1373434215784073)",1,1,2.6978302001953125,2.510009765625,"(-54.68653106689453, -26.139617919921875, 657.8781127929688)","(9.878418922424316, -25.807430267333984, 662.0899047851562)","(-42.6785774230957, 187.56246948242188, 57.62537384033203)","(-48.34443664550781, 175.5294952392578, 53.24577713012695)",POINT (0.3678862750530243 0.1044972464442253),,,,,,,,,,,,,
0,11,8,65189031013,1387895328,1,1,"(0.38396376371383667, 0.06553713232278824)","(0.3603268563747406, 0.1456635296344757)",1,1,2.6759490966796875,2.511993408203125,"(-54.69667053222656, -26.15119171142578, 657.9249877929688)","(9.875869750976562, -25.808074951171875, 662.0901489257812)","(-39.9400634765625, 188.68235778808594, 58.03298568725586)","(-48.13112258911133, 174.00550842285156, 52.69105529785156)",POINT (0.3721453100442886 0.105600330978632),,,,,,,,,,,,,
0,11,8,65189047680,1387911994,1,1,"(0.3822537660598755, 0.07481154054403305)","(0.36620664596557617, 0.146452859044075)",1,1,2.7010955810546875,2.5356903076171875,"(-54.716495513916016, -26.154254913330078, 657.994384765625)","(9.868677139282227, -25.80891990661621, 662.0781860351562)","(-40.53264236450195, 186.98355102539062, 57.41472625732422)","(-46.09356689453125, 173.86094665527344, 52.6384162902832)",POINT (0.3742302060127258 0.110632199794054),,,,,,,,,,,,,
0,11,8,65189064348,1387928661,1,1,"(0.3865470588207245, 0.04898957908153534)","(0.35761070251464844, 0.14482450485229492)",1,1,2.661895751953125,2.529403686523437,"(-54.751304626464844, -26.166189193725586, 658.0975341796875)","(9.864546775817871, -25.810636520385742, 662.0905151367188)","(-39.04487228393555, 191.71340942382812, 59.13618469238281)","(-49.07236862182617, 174.15919494628906, 52.746986389160156)",POINT (0.3720788806676865 0.0969070419669151),,,,,,,,,,,,,
0,11,8,65189081017,1387945330,1,1,"(0.384208619594574, 0.08520408719778061)","(0.3520635664463043, 0.14885352551937103)",1,1,2.721923828125,2.516082763671875,"(-54.774330139160156, -26.170379638671875, 658.154541015625)","(9.863199234008789, -25.811946868896484, 662.1268920898438)","(-39.8552131652832, 185.07994079589844, 56.72180938720703)","(-50.9946403503418, 173.42120361328125, 52.47834014892578)",POINT (0.3681360930204392 0.1170288063585758),,,,,,,,,,,,,
0,11,8,65189097685,1387961997,1,1,"(0.3812585771083832, 0.09409085661172867)","(0.35271158814430237, 0.14297175407409668)",1,1,2.74188232421875,2.522705078125,"(-54.81153869628906, -26.171588897705078, 658.3547973632812)","(9.84903621673584, -25.813579559326172, 662.1635131835938)","(-40.87751007080078, 183.45213317871094, 56.12937927246094)","(-50.770103454589844, 174.49855041503906, 52.870513916015625)",POINT (0.3669850826263428 0.1185313053429127),,,,,,,,,,,,,
0,11,8,65189114351,1387978663,1,1,"(0.38333484530448914, 0.10453329980373383)","(0.34842345118522644, 0.1474316120147705)",1,1,2.7440338134765625,2.5432586669921875,"(-54.839080810546875, -26.161510467529297, 658.398193359375)","(9.821929931640625, -25.805171966552734, 662.2010498046875)","(-40.15801239013672, 181.53939819335938, 55.43315124511719)","(-52.2560920715332, 173.68165588378906, 52.57315444946289)",POINT (0.3658791482448578 0.1259824559092522),,,,,,,,,,,,,
0,11,8,65189131020,1387995331,1,1,"(0.37708765268325806, 0.0748472809791565)","(0.3528975248336792, 0.14279323816299438)",1,1,2.695068359375,2.532745361328125,"(-54.8583984375, -26.163206100463867, 658.322021484375)","(9.778672218322754, -25.809267044067383, 662.2264404296875)","(-42.322898864746094, 186.9770050048828, 57.412315368652344)","(-50.705665588378906, 174.53126525878906, 52.88241958618164)",POINT (0.3649925887584686 0.1088202595710754),,,,,,,,,,,,,
0,11,8,65189147686,1388011997,1,1,"(0.3843532204627991, 0.09682559221982956)","(0.3651811480522156, 0.14766927063465118)",1,1,2.740707397460937,2.5741729736328125,"(-54.86872863769531, -26.14849090576172, 658.1746826171875)","(9.739042282104492, -25.792198181152344, 662.2275390625)","(-39.805118560791016, 182.95123291015625, 55.947017669677734)","(-46.44893264770508, 173.6381378173828, 52.55730438232422)",POINT (0.3747671842575073 0.1222474314272404),,,,,,,,,,,,,
0,11,8,65189164354,1388028664,1,1,"(0.36965981125831604, 0.08639581501483917)","(0.37005937099456787, 0.13706639409065247)",1,1,2.724105834960937,2.552886962890625,"(-54.88670349121094, -26.151988983154297, 657.9656372070312)","(9.693646430969238, -25.795700073242188, 662.240966796875)","(-44.896915435791016, 184.8616485595703, 56.64237594604492)","(-44.758445739746094, 175.58026123046875, 53.264217376708984)",POINT (0.369859591126442 0.1117311045527458),,,,,,,,,,,,,
0,11,8,65189181021,1388045331,1,1,"(0.4315243065357208, 0.10020071268081665)","(0.39882373809814453, 0.13693030178546906)",1,1,2.7585906982421875,2.5683135986328125,"(-54.81336975097656, -26.161035537719727, 658.2081298828125)","(9.84611988067627, -25.803123474121094, 662.1392822265625)","(-23.45861053466797, 182.3330078125, 55.72201156616211)","(-34.79055404663086, 175.60520935058594, 53.27326965332031)",POINT (0.4151740223169327 0.1185655072331428),,,,,,,,,,,,,
0,11,8,65189197688,1388061997,1,1,"(0.47407588362693787, 0.21237382292747498)","(0.45708391070365906, 0.18823684751987457)",1,1,2.8437957763671875,2.4901885986328125,"(-54.599178314208984, -26.23263931274414, 658.1353759765625)","(9.96551513671875, -25.841020584106445, 662.330322265625)","(-8.712926864624023, 161.78610229492188, 48.24354553222656)","(-14.601262092590332, 166.20730590820312, 49.85273361206055)",POINT (0.4655798971652985 0.2003053352236748),,,,,,,,,,,1,,
0,11,8,65189214360,1388078669,1,1,"(0.46996909379959106, 0.185570627450943)","(0.4585249423980713, 0.19555813074111938)",1,1,2.8512420654296875,2.502548217773437,"(-54.63260269165039, -26.239877700805664, 657.9842529296875)","(9.907371520996094, -25.83525848388672, 662.0775146484375)","(-10.13608169555664, 166.6956787109375, 50.03049850463867)","(-14.101907730102539, 164.8662567138672, 49.36466598510742)",POINT (0.4642470180988312 0.1905643790960312),,,,,,,,,,,1,,
