,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,7,31,275140559180,3470056302,1,1,"(0.3363804519176483, 0.08985697478055954)","(0.42441093921661377, 0.2264287769794464)",1,1,2.522918701171875,2.766464233398437,"(-34.517425537109375, -50.559635162353516, 756.343505859375)","(32.12519073486328, -51.672943115234375, 753.944091796875)","(-56.42940902709961, 184.22767639160156, 56.41157531738281)","(-25.923646926879883, 159.21163940429688, 47.306514739990234)",POINT (0.380395695567131 0.158142875880003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140575847,3470072969,1,1,"(0.3363445997238159, 0.08406134694814682)","(0.4240337312221527, 0.20815539360046387)",1,1,2.533294677734375,2.7498931884765625,"(-34.481292724609375, -51.096649169921875, 756.158447265625)","(32.17264938354492, -52.222068786621094, 753.780517578125)","(-56.441864013671875, 185.2892608642578, 56.79800796508789)","(-26.05437660217285, 162.55880737304688, 48.524776458740234)",POINT (0.3801891654729843 0.1461083702743053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140592514,3470089635,1,1,"(0.3471963405609131, 0.11021207273006439)","(0.42257779836654663, 0.21399880945682526)",1,1,2.508636474609375,2.756591796875,"(-34.46337890625, -51.43798828125, 756.2703857421875)","(32.238731384277344, -52.689552307128906, 754.1220703125)","(-52.68132400512695, 180.49920654296875, 55.05455017089844)","(-26.55889320373535, 161.4884490966797, 48.13521957397461)",POINT (0.3848870694637299 0.1621054410934448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140609185,3470106306,1,1,"(0.37260279059410095, 0.060266636312007904)","(0.4864982068538666, 0.23677687346935272)",1,1,2.5095672607421875,2.75250244140625,"(-34.235599517822266, -51.91614532470703, 756.1841430664062)","(32.34803771972656, -53.106990814208984, 753.3709716796875)","(-43.87706756591797, 189.64776611328125, 58.38436508178711)","(-4.408132076263428, 157.316162109375, 46.61662673950195)",POINT (0.4295504987239838 0.1485217548906803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140625853,3470122973,1,1,"(0.3941202163696289, 0.08218829333782196)","(0.48761624097824097, 0.2110520899295807)",1,1,2.519622802734375,2.7359771728515625,"(-34.141998291015625, -52.10945129394531, 755.6256713867188)","(32.50236892700195, -53.41681671142578, 753.7180786132812)","(-36.42049026489258, 185.63235473632812, 56.92286682128906)","(-4.02070426940918, 162.02821350097656, 48.33164596557617)",POINT (0.4408682286739349 0.1466201916337013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140642519,3470139639,1,1,"(0.3870227634906769, 0.08217775821685791)","(0.48663368821144104, 0.2262043058872223)",1,1,2.496734619140625,2.763702392578125,"(-34.06488037109375, -52.237388610839844, 755.681884765625)","(32.53846740722656, -53.58987045288086, 753.2576293945312)","(-38.88001251220703, 185.63430786132812, 56.923545837402344)","(-4.361184597015381, 159.25274658203125, 47.32150650024414)",POINT (0.436828225851059 0.1541910320520401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140659187,3470156306,1,1,"(0.39520010352134705, 0.0781872421503067)","(0.4891660809516907, 0.21368475258350372)",1,1,2.5568084716796875,2.755279541015625,"(-33.99060821533203, -52.3353271484375, 755.911865234375)","(32.62945556640625, -53.705528259277344, 753.2156372070312)","(-36.04627227783203, 186.36521911621094, 57.18965530395508)","(-3.4836301803588867, 161.54595947265625, 48.156185150146484)",POINT (0.4421830922365189 0.1459359973669052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140675854,3470172973,1,1,"(0.3962863087654114, 0.08867613971233368)","(0.49163535237312317, 0.21030667424201965)",1,1,2.536163330078125,2.7703094482421875,"(-33.953983306884766, -52.1669807434082, 756.008056640625)","(32.70623016357422, -53.66422653198242, 753.5873413085938)","(-35.66986083984375, 184.44395446777344, 56.4903450012207)","(-2.6279258728027344, 162.1647491455078, 48.38136672973633)",POINT (0.4439608305692673 0.1494914069771767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140692521,3470189639,1,1,"(0.3848549425601959, 0.08241545408964157)","(0.4985436201095581, 0.21387262642383575)",1,1,2.5201416015625,2.7490234375,"(-33.869842529296875, -52.017181396484375, 755.9072265625)","(32.767704010009766, -53.55620193481445, 753.560302734375)","(-39.63124465942383, 185.5907440185547, 56.90770721435547)","(-0.23397000133991241, 161.51156616210938, 48.14362716674805)",POINT (0.441699281334877 0.1481440402567387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140709188,3470206306,1,1,"(0.3819400668144226, 0.10124288499355316)","(0.49375176429748535, 0.22119484841823578)",1,1,2.544418334960937,2.7282257080078125,"(-33.75953674316406, -51.71638488769531, 755.88623046875)","(32.80994415283203, -53.28291702270508, 753.1007690429688)","(-40.641357421875, 182.14208984375, 55.65251922607422)","(-1.894516944885254, 160.1703338623047, 47.65548324584961)",POINT (0.437845915555954 0.1612188667058945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140725856,3470222973,1,1,"(0.3920295834541321, 0.09159661084413528)","(0.4870609939098358, 0.22356274724006653)",1,1,2.5247955322265625,2.743316650390625,"(-33.71674346923828, -51.427276611328125, 756.17333984375)","(32.918495178222656, -53.03384780883789, 753.5135498046875)","(-37.14497375488281, 183.90902709960938, 56.295650482177734)","(-4.2131147384643555, 159.73660278320312, 47.49761199951172)",POINT (0.439545288681984 0.1575796790421009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140742528,3470239645,1,1,"(0.39444416761398315, 0.08576928079128265)","(0.4924252927303314, 0.22174958884716034)",1,1,2.5465850830078125,2.7579803466796875,"(-33.628196716308594, -51.17412185668945, 756.214111328125)","(33.017826080322266, -52.824520111083984, 753.8027954101562)","(-36.308231353759766, 184.97640991210938, 56.68412780761719)","(-2.35418438911438, 160.0687255859375, 47.61846923828125)",POINT (0.4434347301721573 0.1537594348192215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140759196,3470256312,1,1,"(0.3785361051559448, 0.04741911217570305)","(0.49475985765457153, 0.23125141859054565)",1,1,2.5340118408203125,2.7800750732421875,"(-33.48113250732422, -50.91899871826172, 756.2431640625)","(33.086585998535156, -52.52655792236328, 753.1823120117188)","(-41.820953369140625, 192.00106811523438, 59.24090576171875)","(-1.545165777206421, 158.32827758789062, 46.9849739074707)",POINT (0.4366479814052582 0.1393352653831244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140775863,3470272979,1,1,"(0.4041406214237213, 0.07847755402326584)","(0.4882475435733795, 0.23687033355236053)",1,1,2.540878295898437,2.805770874023437,"(-33.410247802734375, -50.688201904296875, 756.2349853515625)","(33.252872467041016, -52.403934478759766, 753.784423828125)","(-32.94805145263672, 186.31204223632812, 57.170265197753906)","(-3.80191969871521, 157.29905700683594, 46.61038589477539)",POINT (0.4461940824985504 0.1576739437878132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140792530,3470289645,1,1,"(0.3905707895755768, 0.07814330607652664)","(0.482450932264328, 0.22755353152751923)",1,1,2.5494842529296875,2.8114776611328125,"(-33.249168395996094, -50.522804260253906, 756.0621337890625)","(33.343353271484375, -52.23546600341797, 752.9512939453125)","(-37.65049743652344, 186.373291015625, 57.192562103271484)","(-5.810657978057861, 159.00559997558594, 47.2315559387207)",POINT (0.4365108609199524 0.1528484188020229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140809197,3470306312,1,1,"(0.3913785219192505, 0.07762490957975388)","(0.4926736056804657, 0.212567538022995)",1,1,2.5496063232421875,2.765731811523437,"(-33.09504699707031, -50.43109893798828, 755.7128295898438)","(33.501564025878906, -52.21944808959961, 753.0490112304688)","(-37.37059783935547, 186.46824645996094, 57.227115631103516)","(-2.26814603805542, 161.75062561035156, 48.23063659667969)",POINT (0.4420260637998581 0.1450962238013744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140825865,3470322979,1,1,"(0.38600069284439087, 0.1050543561577797)","(0.49478650093078613, 0.21203766763210297)",1,1,2.5650634765625,2.7952880859375,"(-32.95865249633789, -50.45416259765625, 755.9168701171875)","(33.662513732910156, -52.25568389892578, 752.9830322265625)","(-39.23419189453125, 181.44393920898438, 55.398441314697266)","(-1.5359257459640503, 161.84768676757812, 48.265953063964844)",POINT (0.4403935968875885 0.1585460118949413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140842531,3470339645,1,1,"(0.4163433611392975, 0.07218877971172333)","(0.5173958539962769, 0.2351050078868866)",1,1,2.604095458984375,2.8298492431640625,"(-32.673805236816406, -50.562129974365234, 755.50341796875)","(33.908538818359375, -52.356353759765625, 752.7274169921875)","(-28.71936798095703, 187.46397399902344, 57.589603424072266)","(6.29902458190918, 157.6223907470703, 46.72813034057617)",POINT (0.4668696075677872 0.153646893799305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140859203,3470356316,1,1,"(0.44864290952682495, 0.10913422703742981)","(0.5426356792449951, 0.22727324068546295)",1,1,2.59515380859375,2.8189849853515625,"(-32.40055847167969, -50.628807067871094, 755.3857421875)","(34.21653747558594, -52.49916076660156, 752.4397583007812)","(-17.526382446289062, 180.69662475585938, 55.12643051147461)","(15.045536994934082, 159.0569610595703, 47.25022506713867)",POINT (0.49563929438591 0.1682037338614464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140875869,3470372982,1,1,"(0.4381106197834015, 0.07754112780094147)","(0.54350346326828, 0.23186689615249634)",1,1,2.5867919921875,2.831787109375,"(-32.1920166015625, -50.81837463378906, 755.012939453125)","(34.388702392578125, -52.67289733886719, 752.0302734375)","(-21.176212310791016, 186.48358154296875, 57.23270034790039)","(15.346251487731934, 158.2155303955078, 46.943965911865234)",POINT (0.4908070415258408 0.1547040119767189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140892537,3470389649,1,1,"(0.44596630334854126, 0.1266506463289261)","(0.543043851852417, 0.21669074892997742)",1,1,2.64056396484375,2.8178863525390625,"(-31.97140884399414, -50.89277267456055, 754.437255859375)","(34.61737823486328, -52.832679748535156, 751.5709838867188)","(-18.453929901123047, 177.48812866210938, 53.958614349365234)","(15.187000274658203, 160.995361328125, 47.95573806762695)",POINT (0.4945050776004791 0.1716706976294518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140909204,3470406316,1,1,"(0.4435836970806122, 0.12361554056406021)","(0.5424193739891052, 0.23609988391399384)",1,1,2.604522705078125,2.8601531982421875,"(-31.735626220703125, -51.063446044921875, 753.9237670898438)","(34.84428024291992, -53.06026840209961, 751.077880859375)","(-19.279586791992188, 178.0440673828125, 54.16096496582031)","(14.970582962036133, 157.44015502929688, 46.66179275512695)",POINT (0.4930015355348587 0.179857712239027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140925871,3470422983,1,1,"(0.4198245406150818, 0.04686810448765755)","(0.5400853753089905, 0.22526268661022186)",1,1,2.545654296875,2.85552978515625,"(-31.503368377685547, -51.28333282470703, 753.8050537109375)","(35.06989669799805, -53.24079513549805, 750.5242919921875)","(-27.51300811767578, 192.10202026367188, 59.27760314941406)","(14.161778450012207, 159.42523193359375, 47.384273529052734)",POINT (0.4799549579620361 0.1360653955489397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,31,275140942538,3470439649,1,1,"(0.4340784549713135, 0.07345327734947205)","(0.5384001731872559, 0.2552917003631592)",1,1,2.562973022460937,2.884246826171875,"(-31.287036895751953, -51.43909454345703, 753.56005859375)","(35.30213928222656, -53.47593307495117, 750.1248779296875)","(-22.573509216308594, 187.23236083984375, 57.5052604675293)","(13.577787399291992, 153.92478942871094, 45.38225555419922)",POINT (0.4862393140792847 0.1643724888563156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140959205,3470456316,1,1,"(0.4406505823135376, 0.07994682341814041)","(0.5455378890037537, 0.23479117453098297)",1,1,2.5663299560546875,2.851470947265625,"(-31.049030303955078, -51.504817962646484, 752.6404418945312)","(35.515342712402344, -53.68621063232422, 749.8995361328125)","(-20.2960147857666, 186.04293823242188, 57.072288513183594)","(16.05126953125, 157.67990112304688, 46.74899673461914)",POINT (0.4930942356586456 0.1573689989745617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140975872,3470472982,1,1,"(0.4460728168487549, 0.062409207224845886)","(0.544377863407135, 0.22335202991962433)",1,1,2.611557006835937,2.8430328369140625,"(-30.90727424621582, -51.693748474121094, 752.8117065429688)","(35.706417083740234, -53.89089584350586, 749.829833984375)","(-18.41701316833496, 189.2552947998047, 58.241539001464844)","(15.64927864074707, 159.77520751953125, 47.511661529541016)",POINT (0.495225340127945 0.1428806185722351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275140992543,3470489653,1,1,"(0.43599218130111694, 0.08217903971672058)","(0.5536772608757019, 0.21677955985069275)",1,1,2.5920867919921875,2.8507080078125,"(-30.769203186035156, -51.714500427246094, 752.134033203125)","(35.792518615722656, -54.02548599243164, 749.3324584960938)","(-21.91031837463379, 185.63406372070312, 56.923458099365234)","(18.87185287475586, 160.97909545898438, 47.949806213378906)",POINT (0.4948347210884094 0.1494792997837067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141009211,3470506320,1,1,"(0.44442182779312134, 0.11128193885087967)","(0.5547930598258972, 0.207987979054451)",1,1,2.6193389892578125,2.845458984375,"(-30.736698150634766, -51.78348922729492, 752.718017578125)","(35.837066650390625, -54.09443664550781, 749.0541381835938)","(-18.989137649536133, 180.30322265625, 54.983238220214844)","(19.258529663085938, 162.5894775390625, 48.535926818847656)",POINT (0.4996074438095093 0.1596349589526653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141025875,3470522984,1,1,"(0.44386735558509827, 0.11459066718816757)","(0.5563498735427856, 0.21212199330329895)",1,1,2.6129302978515625,2.8335723876953125,"(-30.72709846496582, -51.811431884765625, 752.6408081054688)","(35.84368896484375, -54.147701263427734, 749.0853271484375)","(-19.18128204345703, 179.69715881347656, 54.76266098022461)","(19.79801368713379, 161.8322296142578, 48.260353088378906)",POINT (0.500108614563942 0.1633563302457333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141042545,3470539653,1,1,"(0.4396030902862549, 0.10224830359220505)","(0.5500993728637695, 0.23904703557491302)",1,1,2.5922393798828125,2.874755859375,"(-30.769115447998047, -51.80841827392578, 752.65234375)","(35.77602767944336, -54.148990631103516, 748.9846801757812)","(-20.659000396728516, 181.9579315185547, 55.585506439208984)","(17.631990432739258, 156.9003448486328, 46.465267181396484)",POINT (0.4948512315750122 0.170647669583559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141059212,3470556320,1,1,"(0.45177483558654785, 0.11637645959854126)","(0.5361127853393555, 0.23558224737644196)",1,1,2.6187744140625,2.8861083984375,"(-30.87804412841797, -51.77727127075195, 752.9860229492188)","(35.71030807495117, -54.10497283935547, 749.2687377929688)","(-16.441057205200195, 179.3700714111328, 54.643592834472656)","(12.785126686096191, 157.53497314453125, 46.69628143310547)",POINT (0.4939438104629517 0.1759793534874916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141075879,3470572986,1,1,"(0.42718401551246643, 0.06582878530025482)","(0.5495607256889343, 0.21981023252010345)",1,1,2.581146240234375,2.836456298828125,"(-30.999900817871094, -51.78154754638672, 753.5546875)","(35.52867889404297, -54.02528381347656, 749.1744995117188)","(-24.96268653869629, 188.62893676757812, 58.01360321044922)","(17.445344924926758, 160.42396545410156, 47.747772216796875)",POINT (0.4883723706007004 0.1428195089101791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141092544,3470589651,1,1,"(0.4480666518211365, 0.04417141526937485)","(0.5463960766792297, 0.23414157330989838)",1,1,2.5891876220703125,2.8879852294921875,"(-31.211286544799805, -51.74619674682617, 753.4100952148438)","(35.31867218017578, -53.942623138427734, 749.4536743164062)","(-17.726070404052734, 192.595947265625, 59.45745849609375)","(16.348657608032227, 157.7988739013672, 46.79233169555664)",POINT (0.4972313642501831 0.1391564942896366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141109212,3470606318,1,1,"(0.44500282406806946, 0.0775536373257637)","(0.5505052804946899, 0.22496235370635986)",1,1,2.598236083984375,2.8188629150390625,"(-31.429481506347656, -51.7048225402832, 753.9874877929688)","(35.07845687866211, -53.82044219970703, 749.427734375)","(-18.787809371948242, 186.48129272460938, 57.23185348510742)","(17.772642135620117, 159.48023986816406, 47.404293060302734)",POINT (0.4977540522813797 0.1512579955160618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141125886,3470622992,1,1,"(0.4434705376625061, 0.07551642507314682)","(0.5476084351539612, 0.22703354060649872)",1,1,2.578765869140625,2.86651611328125,"(-31.68901824951172, -51.734596252441406, 754.576171875)","(34.817691802978516, -53.789608001708984, 749.6406860351562)","(-19.318798065185547, 186.85443115234375, 57.36772155761719)","(16.768781661987305, 159.10084533691406, 47.26625061035156)",POINT (0.4955394864082336 0.1512749828398228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141142554,3470639659,1,1,"(0.43631553649902344, 0.06829071044921875)","(0.5412161350250244, 0.24737504124641418)",1,1,2.558212280273437,2.8753662109375,"(-31.959213256835938, -51.779300689697266, 755.1654052734375)","(34.54176330566406, -53.71562957763672, 749.863037109375)","(-21.79826545715332, 188.177978515625, 57.84945297241211)","(14.553627014160156, 155.3748779296875, 45.91007614135742)",POINT (0.4887658357620239 0.1578328758478165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141159221,3470656326,1,1,"(0.4307861328125, 0.053680192679166794)","(0.5408787727355957, 0.22400183975696564)",1,1,2.553619384765625,2.8229217529296875,"(-32.25061798095703, -51.86929702758789, 755.2462158203125)","(34.228919982910156, -53.759544372558594, 750.6753540039062)","(-23.71440887451172, 190.85421752929688, 58.823490142822266)","(14.436702728271484, 159.6561737060547, 47.468360900878906)",POINT (0.4858324527740478 0.1388410162180662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,31,275141175888,3470672992,1,1,"(0.41118401288986206, 0.102711521089077)","(0.507350504398346, 0.2228553295135498)",1,1,2.580047607421875,2.836456298828125,"(-32.664588928222656, -51.97349548339844, 756.1548461914062)","(33.85266876220703, -53.773948669433594, 750.6203002929688)","(-30.507261276245117, 181.8730926513672, 55.55461883544922)","(2.8179399967193604, 159.86619567871094, 47.54475021362305)",POINT (0.459267258644104 0.1627834253013134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141192555,3470689659,1,1,"(0.4207610487937927, 0.06959544867277145)","(0.5128485560417175, 0.22106216847896576)",1,1,2.572845458984375,2.8550262451171875,"(-32.955482482910156, -52.15924835205078, 756.078369140625)","(33.552093505859375, -53.887176513671875, 751.349365234375)","(-27.1884765625, 187.9390106201172, 57.76240921020508)","(4.723217964172363, 160.19464111328125, 47.66429901123047)",POINT (0.4668048024177551 0.1453288085758686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,31,275141209223,3470706326,1,1,"(0.41164398193359375, 0.08884886652231216)","(0.5112336277961731, 0.23797142505645752)",1,1,2.5623321533203125,2.846923828125,"(-33.21489715576172, -52.29330825805664, 756.7348022460938)","(33.28165054321289, -53.95924377441406, 751.472412109375)","(-30.347867965698242, 184.41233825683594, 56.47880935668945)","(4.163595199584961, 157.09735107421875, 46.5369987487793)",POINT (0.4614388048648834 0.1634101457893848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
